ID	C_1	C_2	C_3	C_4	C_5	C_6	C_7	C_8	C_9	C_10	C_11	C_12	C_13	C_14	C_15	C_16	C_17	C_18	C_19	HCC_1	HCC_2	HCC_3	HCC_4	HCC_5	HCC_6	HCC_7	HCC_8	HCC_9	HCC_10	HCC_11	HCC_12	HCC_13	HCC_14	HCC_15	HCC_16	HCC_17	HCC_18	HCC_19
Q15075	44800.69266	31797.84433	31326.38596	38324.47353	33010.21616	45877.82761	23562.12279	42679.31258	31634.69701	27591.8666	32091.41202	26427.44084	25832.33099	37927.4849	29281.05952	24288.46627	17843.03455	17661.62255	39653.09168	66059.93999	53867.5381	44717.73925	28892.81451	21250.1643	37078.25887	37285.69844	38227.17602	32309.23985	52698.64735	77642.08499	114071.823	39157.73054	46188.7598	77007.76434	28630.71102	63912.35043	21840.7152	134291.0232
P51649	446267.7391	426680.2683	561129.8862	315294.5155	421222.7677	338087.2945	443501.6846	376404.4238	467842.7621	374059.342	419474.6023	568841.9275	467495.5669	329289.5676	457157.2388	510068.5623	473459.9403	407867.1458	374542.8687	94585.56364	364131.5935	182815.2915	307424.4938	408689.5701	122823.1561	217280.795	720241.0431	273771.1171	105629.5449	404339.3982	577071.4776	126975.9927	330101.3909	424063.2859	577133.3471	135719.2924	328361.3828	154782.6959
P99999	137652.2202	97847.41263	75782.70148	116520.2347	102747.7443	136605.0971	176065.8019	89791.80568	155690.0319	69137.93482	72737.65081	74117.19591	96585.69363	46620.44206	69323.09661	96627.86673	77252.21614	131416.4447	81313.15123	246193.2477	80367.67233	59951.22937	107428.3468	136287.9788	257638.7687	224100.4051	165727.0046	151682.013	140379.2387	151592.5187	154400.3002	95969.66483	66281.33204	135039.4036	241683.5696	69596.69165	159558.0039	628379.8325
P98095	120.7896545	331.640737	0	0	0	0	0	192.3605526	0	0	1.977714227	38.66317198	162.7139796	407.8385375	0	0	58.59558522	0	209.0384052	3876.817252	44.76244935	19676.35785	1504.693503	501.4009144	5710.834954	0	1927.057818	1102.204187	31534.9601	23.37653005	0	0	971.6994774	2716.390049	0	15590.85732	1326.395341	2738.046919
O75347	11120.02188	4996.846918	11765.26217	9943.036354	11393.92358	7212.989127	4768.489842	4494.503054	13102.14124	6773.63503	7134.252741	7729.855894	3342.795072	1174.479472	4884.470127	9542.692123	7083.956874	7414.432055	1801.928765	10458.0882	8160.486841	15737.55274	16543.42179	17270.39959	5575.291429	25615.71249	15026.08725	7315.603723	14581.09966	8704.765288	5987.143081	18590.97392	4211.348828	10332.10057	11556.64814	6638.066394	11343.08646	8027.506826
Q96AE4	101493.5273	47901.38575	51545.63706	97345.73545	67956.52994	99134.15611	51812.39672	79216.70753	53695.11214	35805.17773	44313.96327	27542.29586	40896.28724	49577.89397	41059.06352	44771.33984	35460.48168	38078.9166	56282.7173	132429.6393	59525.3091	80075.0517	65113.82289	46431.02225	64946.3445	143452.1321	67746.38919	53061.60913	325814.505	159772.6423	46197.34924	67632.9511	68297.62242	103682.7065	292550.1579	110568.7145	73297.40481	169172.8193
Q9BSH5	113853.7533	44809.33896	40242.84799	48605.60662	63266.92953	66518.9385	93050.99774	62700.93806	74136.48901	50343.90872	41713.32872	47927.45333	45118.51306	30209.54836	43814.22784	70598.63316	55073.22127	56915.31009	61272.35252	28570.35643	61530.03242	20362.42032	33863.98135	57779.18637	30791.67689	88718.2901	29239.24931	30261.71739	23142.64908	48627.75323	88233.44596	35551.59995	23673.02502	29551.84596	83233.4538	23967.00041	36145.67057	17707.75485
Q16643	1599.356625	999.5366267	2609.860763	1387.737228	0	437.7008583	481.5643576	2224.480196	284.3665996	329.2647627	347.7131395	0.43944893	158.2679911	2820.232629	413.8029907	548.0175884	431.4909739	472.3645578	543.3829429	28078.65969	478.1718129	19383.54809	586.6720976	0	7754.698668	1394.069543	628.3579046	1318.34349	71767.54587	2163.227914	15359.3383	436.5865069	1845.417269	6176.401775	2178.896988	24660.01792	2531.941889	56779.99339
Q9NS69	120893.5306	43882.5664	36818.83588	52432.20597	47854.35297	76216.68827	61608.3498	86051.52581	90071.33349	34088.4061	44118.07183	33815.60959	47644.89243	42466.01648	39555.22849	24589.43149	20134.27607	35917.1915	51876.68377	194432.8453	58417.78844	66366.61943	56399.15866	21873.47973	81221.68351	159115.793	91641.4202	106256.8659	148319.3975	139436.4009	178614.3823	76706.93533	35557.70419	90201.13941	37562.52982	35414.03624	29855.54003	124942.2977
P07686	105242.5202	95338.0785	66982.73771	122158.2836	101857.6832	72515.6817	140702.2784	167938.9168	109306.5233	120764.477	64184.25997	94590.11737	77033.64855	85676.94704	55347.25902	110368.7375	95417.66782	118792.8118	107443.7716	118348.8759	136382.3355	101943.7858	123113.859	161248.0991	232167.87	161391.2186	128752.4877	179056.4828	107322.5121	119373.8078	155488.9457	189920.9325	75201.10633	127914.793	137385.905	99753.38349	98363.26886	140431.2005
Q9UNF0	2969.466247	2666.207459	3103.03509	3989.689342	3167.290508	4694.09971	2965.958665	5844.185609	4832.822961	2426.726947	2199.769432	1077.329055	4277.234015	7077.290452	2561.142073	3693.336149	2329.661519	2468.883373	4735.457803	6033.129084	3848.389584	13252.84652	10212.29177	2694.365904	3768.763663	9806.395038	2889.910014	3523.259131	7671.263892	2424.506667	3098.798281	10848.08512	4256.852034	6145.171876	7279.133246	5633.107446	2935.718491	13050.02297
P13051	4104.517105	1875.937501	2126.253338	1333.258304	5101.272742	3591.624284	3520.601796	510.4266553	4776.19215	6422.754944	3456.442249	5255.816827	4419.629552	4650.791717	2163.9947	3365.268999	3596.854511	4741.634626	3784.144572	3711.056876	9445.894496	5789.309042	1031.644173	3805.829093	6546.907675	4940.081586	1991.404178	3616.476066	11240.00632	8695.231949	17553.22205	8515.871653	4248.257496	3895.635828	16199.80977	2568.884905	3951.84512	16000.76521
O75452	88744.25599	393641.4936	649403.1296	349646.6313	169021.9145	57925.73111	537838.2709	56448.03566	36602.13491	145157.0474	181633.9637	220196.7885	400587.9259	266727.6768	404566.4201	55395.33532	186165.5732	197819.8716	185537.5417	45045.38307	131452.2888	82226.10566	16515.00618	121783.8833	35011.23108	44795.67631	210156.686	225409.3924	48281.44387	145843.7781	23724.5037	32152.11061	170087.6701	101293.3646	68302.77181	55245.36736	54613.5903	46839.35183
Q9Y6A9	1933.122672	14001.02887	7889.531334	12709.07193	1733.204695	976.0015718	10582.90004	2396.925766	1400.61852	6494.687172	10022.12509	3505.817495	9157.31955	11007.88128	9958.244411	3137.940466	7374.634463	11931.13289	12303.70501	51744.14985	19744.15948	25972.30197	6620.192769	6273.539165	18104.80486	7679.123621	9554.348387	8633.252337	24303.08764	18900.94435	6336.893819	8229.404157	7673.35684	26288.96753	9935.565034	10495.28674	10436.59889	13339.7343
Q68CK6	447941.8461	491268.7522	650420.8356	451464.7471	466013.8893	408594.5334	759153.5015	235228.7101	407812.0508	597970.5668	685009.1042	904311.4941	731649.2	631832.0106	563951.2671	406914.9368	525708.8249	834183.5764	740747.784	52240.72457	730880.3288	70277.37997	286363.892	555128.1261	112622.6138	677354.0203	692951.4174	659473.7783	55211.17906	358199.9062	214757.3735	385233.1143	489781.2615	125917.9033	174583.8688	197412.1009	304243.7888	13634.4369
P45880	573815.1445	457771.9114	492997.1579	468654.6316	377277.585	387582.8853	450595.6458	299935.2473	261855.2178	249551.9616	358247.4697	225032.0196	381689.8238	356436.724	396404.4586	259122.6755	308928.849	323062.4375	342043.7632	1179024.541	455684.0514	438414.0433	801074.2681	229468.7994	1278129.779	838115.1876	802454.1957	608931.0321	1138298.529	246325.0554	753121.3894	570715.9289	192175.0767	573047.6283	1367681.412	436222.1963	324775.1069	1203613.624
Q03518	414.6333747	8839.568857	1213.943159	26925.50356	1161.250746	550.3327965	14087.40905	1489.873445	0	6738.680368	2500.563513	2061.76411	14626.95735	15458.95444	12431.62742	2037.327288	377.5833543	577.8233056	0	19316.42092	11583.01805	12285.9187	8231.397896	12771.47293	12678.18098	112317.195	14514.82722	10594.27031	16313.83033	4531.926539	599.7124557	18612.97678	6792.357287	75612.02368	7405.183759	11157.59938	4767.948767	553.1915037
Q10567	70162.09294	129553.3978	106132.657	138236.0921	101318.2644	91515.68618	134172.3842	101098.0925	80104.66646	136803.2699	111898.8027	145717.933	153672.0938	140708.11	123197.054	85571.04402	106832.0952	119963.9894	144068.5319	205813.7552	123407.3575	137010.1026	108448.2649	90835.2769	103359.3621	226820.5392	168090.4379	220778.8785	198548.113	122642.5064	175847.6279	137156.19	163200.0112	200656.0323	199143.3737	140318.6848	96984.07632	285171.9632
P61009	14947.77609	21963.70673	19349.21446	26468.71643	4733.403916	11544.6469	13674.75574	6765.276358	4184.586396	9560.752719	15183.6297	10045.78232	21500.71657	17276.90782	11809.45415	2506.729715	7135.682198	10954.04399	24017.76692	74717.39829	25989.60201	35820.56845	9329.280283	5873.851412	23554.79008	18424.83949	27531.19388	21308.70051	25382.9886	36487.32586	15041.73745	17006.72606	15392.40453	27066.59124	20219.17072	12328.35558	12935.48505	23510.91748
Q9H299	109289.989	57461.92357	52163.26109	116056.2245	66550.48819	80844.47315	62620.65783	80959.52018	61430.73142	53455.44194	41163.72854	32503.54972	54359.64204	87065.12178	61419.16654	40628.84035	41605.95954	46459.91472	58486.82197	188751.2667	53050.88744	69104.0349	59658.58044	76480.38284	99534.56322	153029.2877	83530.6697	127799.4618	265360.8105	40740.1178	51981.83992	91438.96726	68764.93292	103439.3326	109856.5405	161295.9829	53329.78216	293008.2796
P49321	52224.41408	45538.54211	17379.57109	32223.34593	45275.39889	79755.13278	75193.00919	87662.31233	55788.3405	53938.37516	43084.87944	42304.0261	90172.69491	100699.3786	53538.79791	29838.94918	27256.20514	32272.38719	46281.10801	59015.76336	71252.99601	46610.81333	67121.9514	46761.61842	34065.15055	166190.3909	59076.11849	99856.43507	158793.1636	139982.1597	142803.2997	110302.1002	63733.0887	117872.8888	94463.65006	32153.86516	39929.3229	119534.9956
Q13573	1546.134094	791.5317474	958.0506095	401.7926917	0	1172.866604	958.6221875	1023.040014	545.2862342	335.4437539	687.736351	315.3278986	631.9145721	451.0786869	0	875.9467193	193.2567312	442.5792698	109.6744811	3305.137256	402.7151801	11830.10387	1470.735316	864.0290165	1446.316722	1678.375704	709.7475573	579.4856485	951.4194736	2650.16893	1565.18205	1562.722191	615.6143341	600.0845463	4685.54087	1039.535894	2436.122701	1845.961536
O14979	35834.92019	20519.37096	11636.97267	11509.62516	23209.09931	51349.76648	46412.75756	59552.96457	51344.82706	63905.2426	42337.45604	43604.51998	40656.46188	36203.18184	21367.93133	31641.2005	32706.71747	20187.47362	23047.68393	41199.33048	30727.88521	124076.4502	172375.1818	11418.04734	30766.11196	118744.9702	37613.70738	81539.10709	173884.9808	98370.87739	92511.65712	85822.43575	60038.9186	50697.76188	47677.03533	57343.46107	29947.71524	55877.10591
P31939	258465.638	206513.6585	246134.4709	273411.6514	243193.3385	179515.6058	206424.5736	231295.205	202528.8374	177814.2865	200109.641	221323.5153	232834.5077	241150.0486	251675.9225	271665.2065	202542.1956	218642.1571	217157.2209	220107.9664	231858.2809	379709.9562	210090.9072	304312.7275	234383.2219	384411.6007	244190.3299	208395.6287	381147.8957	239814.1994	415048.5667	335875.5628	241387.5804	346323.7963	606071.9281	222599.9547	187648.5251	266251.0355
Q9Y624	629.7778396	19131.29028	5003.604791	10692.83645	914.9165222	1035.268373	16365.33278	1646.453536	868.0289081	14127.65948	13634.62182	6142.683581	11785.86679	10889.23399	14894.16769	4250.883533	12462.91695	12597.20311	12036.92248	33026.03794	22535.82604	101222.2034	20715.81948	12971.2358	18878.28729	5943.537038	18891.18286	55594.34926	62423.70424	24211.58903	22196.12224	5707.210326	7452.899372	46065.61141	1743.997032	22596.92144	15197.85821	36689.14053
Q9H2V7	266.8424283	4235.024321	3764.434807	2988.547976	365.5999374	0	3374.711038	78.75519872	27.70791862	2115.635298	2069.847252	652.7822021	1610.285155	1780.869805	1789.386505	202.12325	859.2226845	346.7125575	2387.621673	10077.96747	5245.238499	17605.98165	400.4543466	1396.756557	6618.645373	4690.690584	5250.88901	6584.493289	8432.47259	5616.978259	4189.871156	2240.032399	652.3626604	17327.92307	4473.977735	2559.107219	1058.434036	14211.24935
Q96PU8	5317.672499	2012.037155	3299.553455	5011.358109	6886.880766	4725.266836	1454.375369	3436.51831	9147.860142	4703.067795	3063.048592	2470.128556	1743.286588	1099.112284	1751.721873	4241.518603	3155.172084	3597.370945	3521.254584	6626.342033	3479.223891	6152.13831	4678.362757	7896.877108	10367.98678	12186.33208	2524.900421	4199.991833	4819.541673	4369.518704	8130.045549	5681.249898	2164.054525	2418.95994	12839.52206	6483.297926	4633.077938	4680.508114
P26639	32009.2682	71478.2123	80889.42606	154023.9684	57770.24527	39320.52854	68518.08687	47243.86936	43219.06584	129280.0848	73579.70998	93212.67256	80924.32237	53200.37209	64982.78966	83218.88724	81229.56668	108374.7846	84306.75518	85664.07161	109616.9353	195483.8105	145956.0791	53791.17253	87662.48392	134133.7835	143246.7697	106750.0425	235935.7228	121141.4574	122900.5168	85050.82132	82986.18487	145765.3209	53983.39465	59237.63594	69110.98162	93744.70476
Q9BY67	0	328.5421467	2833.094215	0	0	0	380.0502297	0	0	282.2050715	237.5271149	255.173252	815.3808832	726.4661935	304.0259854	0	0	0	0	355.6889217	407.6096688	1126.55169	841.2450711	3205.291386	0	1864.610205	733.3718834	2240.261477	10681.35932	0	1445.177	812.4758342	338.7339096	3079.43033	1021.478498	1227.263614	0	18270.87954
Q9Y3F4	37676.29468	31849.15464	35797.429	35405.86594	52195.04541	34509.36607	28014.13611	39446.8602	25644.66243	30994.18519	31441.85707	29553.20106	31054.097	35213.88105	34557.29047	25756.12131	26903.5258	29246.32111	34543.54498	87194.22152	42316.23082	37971.72768	37354.15732	22242.91942	48791.85466	54342.97676	37075.71799	37542.25617	100242.2611	36050.30924	57896.9307	39514.38265	52060.94231	38449.23364	59061.46696	41132.93278	30680.22475	91171.65218
Q15070	258.652356	241.5073069	634.1755888	689.0621727	130.6570671	130.8600708	98.9927577	0	0	338.6670513	116.7304314	340.8238071	259.9264689	149.2852582	194.918266	214.5245762	354.7893275	189.1669233	269.4350137	2141.732962	551.0192736	994.6709775	152.006084	149.4359668	1366.094707	1101.637594	1010.907703	527.1380764	714.1962891	258.4564385	901.8009435	682.3437041	280.4435098	2213.882722	2873.516324	384.0535728	354.7023154	989.3525222
Q16698	4456019.507	2995885.673	3705604.242	2740284.886	4305439.211	4070695.771	3258558.134	3996778.371	8390817.819	2825700.018	2166036.187	3316565.129	3401908.639	2824863.977	2908784.195	4673897.146	3786335.043	4284183.546	2790446.74	1433397.241	4452365.071	1300299.688	1007190.482	4053656.397	1660562.289	3885477.443	2690714.942	4168577.971	1035279.817	806372.3744	4235417.412	3192574.853	3017636.747	1635082.711	9633223.163	1398393.84	2688804.786	1418934.31
O14880	9797.045254	41665.32593	57222.18956	44229.18666	7810.059606	4340.163084	53649.46493	7404.730465	6534.981063	25178.74786	27217.33451	21654.4832	32951.55631	52307.08421	47391.0604	9132.089985	33085.91267	25552.48158	42727.78219	173299.8559	45414.58911	167397.7945	88620.43534	28833.04059	139787.5519	83797.86639	89551.21762	109919.327	32312.25367	29032.84463	17625.5299	71731.66374	14801.55703	46223.86735	93829.18732	45628.98028	25089.56	127607.0227
O95816	6067.285829	2636.710381	3931.300641	2158.906125	4966.223741	6267.281581	1629.445005	3682.433377	4253.222172	3332.421694	2063.320008	2977.248123	2461.831856	1477.194172	3105.031961	3640.320059	3084.279255	3180.052809	2700.452485	6676.802762	8173.369934	17270.45535	33240.74246	3041.620743	27197.47906	28547.76905	4730.306357	3763.700976	581.5205648	3940.223718	21171.1747	21981.64024	7303.690822	30056.48617	23943.3043	5418.488309	939.7316511	9960.248348
Q9ULD0	25251.96695	85278.94641	100470.9831	64238.29864	69973.39905	33162.75065	83973.58783	52981.77673	67999.38552	58200.78476	70603.97959	133027.1387	72851.93435	87857.93411	69920.35029	109117.2197	130390.0292	100857.4112	66829.08062	95194.75311	31539.50232	14222.31854	26742.44694	60110.14151	45287.97953	6695.256092	149932.2933	56246.33102	11105.1323	14822.64136	4901.150045	13323.43562	136347.9701	37216.30117	32039.1712	19399.89441	61457.97471	13751.85436
Q9UI32	8088.962388	53782.24436	66394.37401	8552.085124	34282.62948	14952.02206	38573.31768	34101.37318	45520.92444	17150.4305	14664.72804	75689.53253	29328.98211	6246.444593	35857.79475	56608.76882	70075.85539	50661.26433	28934.15437	6711.672088	6484.301426	6395.318227	32876.08787	5674.085988	83229.17118	10374.41935	4888.667752	9758.42562	2087.055805	22439.90167	38404.37737	3250.824823	25281.95436	5143.693081	6892.357799	5145.807672	11775.127	14473.004
P23141	33417607.56	12723550.14	20014640.22	11353787.57	41096586.31	22574742.52	12720916.11	15434176.33	13985220.29	13238256.42	13523709.92	17828091.69	18856797.56	15929532.06	24007026.44	13806668.43	14921151.87	14905378.91	10272137.25	5627112.268	29284983.76	2115947.885	24223097.24	21393799.32	1839193.184	6274022.683	8191088.914	7787410.154	1642983.59	7258116.111	5194526.653	10858254.14	47529251.05	7337705.139	20756174.39	4963716.216	8355972.826	1431488.228
P05455	51257.56292	25548.72125	19962.23808	12695.59932	18595.75713	40365.65253	18217.70873	37443.30415	38913.07383	18703.07082	19656.30118	17748.58216	20131.21195	21947.52981	17255.17879	20045.03855	15412.14933	16256.88256	16491.93848	30899.23476	20620.90309	49963.91038	40839.60288	23466.00414	22593.25038	64979.28919	25085.02302	37137.67165	75483.09626	27044.18658	57746.93695	36384.05202	17059.0132	38156.49615	52614.59673	43107.26156	33975.20579	53775.61396
Q8IYQ7	19560.77041	29283.95306	29713.49356	19259.50711	15969.34257	11721.672	29706.48751	16804.56632	9927.027408	19845.91612	23793.8288	24676.08281	27764.3994	30369.99219	27656.4397	13067.24007	9624.842448	14235.38191	28558.65329	11423.10318	33587.822	7346.782186	17570.58537	16581.1866	6202.48518	5662.969114	14708.90764	31148.23914	5672.381926	4662.969467	14666.41331	9986.990855	18670.07701	11312.37286	8827.864067	6488.880192	19200.20178	12320.43492
A6NL28	182018.7296	95705.02796	133336.0843	170254.5951	153298.3852	166102.4186	105974.603	138536.5357	119837.0404	97850.83013	89327.86458	60243.31946	90638.95103	78967.10287	85502.38245	101034.1622	79966.9475	90285.8308	84108.97003	207922.9748	99957.1476	133707.9444	129143.4936	209716.1846	113962.0366	180778.1044	105806.1968	147111.2671	266062.9883	98347.76766	87077.07859	124121.9484	114533.1916	141003.5686	134295.0515	175149.1108	187975.6591	176933.5275
